respondent_id,has_seen_any_star_wars_film,has_seen_any_star_wars_film_binary,is_star_wars_fan,is_star_wars_fan_binary,fan_segment,total_movies_seen,movie_consumption_segment,has_complete_movie_ranking,which_character_shot_first,is_familiar_with_expanded_universe,is_familiar_with_expanded_universe_binary,is_expanded_universe_fan,is_expanded_universe_fan_binary,is_star_trek_fan,is_star_trek_fan_binary,gender,age,household_income,education,location_census_region,has_demographic_info,average_character_opinion_score,audience_type,audience_type_order
3291327304.0,yes,1,no,0.0,not_fan,2,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,30-44,"$100,000 - $149,999",some college or associate degree,south atlantic,1,0.4285714285714285,Explorador casual,3
3291320154.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,male,30-44,"$100,000 - $149,999",graduate degree,middle atlantic,1,0.5384615384615384,Jedi fiel,1
3291312980.0,yes,1,no,0.0,not_fan,1,low_consumption,1,han,no,0.0,,,no,0.0,female,18-29,"$0 - $24,999",high school degree,west north central,1,0.1428571428571428,Territorio neutral,4
3291290675.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,"$50,000 - $99,999",graduate degree,east north central,1,,Territorio neutral,4
3291288174.0,yes,1,yes,1.0,fan,3,medium_consumption,1,han,no,0.0,,,yes,1.0,female,> 60,"$50,000 - $99,999",bachelor degree,west north central,1,1.0833333333333333,Rebelde nostalgico,2
3291271932.0,yes,1,no,0.0,not_fan,4,medium_consumption,1,han,no,0.0,,,no,0.0,female,30-44,"$50,000 - $99,999",bachelor degree,west north central,1,0.1666666666666666,Explorador casual,3
3291267852.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,male,45-60,"$100,000 - $149,999",bachelor degree,middle atlantic,1,0.7,Explorador casual,3
3291262515.0,yes,1,no,0.0,not_fan,6,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,30-44,"$50,000 - $99,999",bachelor degree,west south central,1,1.4,Explorador casual,3
3291233218.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,yes,1.0,no,0.0,yes,1.0,female,30-44,,some college or associate degree,pacific,1,0.7142857142857143,Jedi fiel,1
3291206864.0,yes,1,no,0.0,not_fan,6,high_consumption,1,greedo,no,0.0,,,no,0.0,female,18-29,"$25,000 - $49,999",some college or associate degree,pacific,1,1.0,Explorador casual,3
3291203531.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,18-29,"$25,000 - $49,999",bachelor degree,east north central,1,,Territorio neutral,4
3291184745.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,no,0.0,female,30-44,"$50,000 - $99,999",bachelor degree,south atlantic,1,1.8571428571428568,Jedi fiel,1
3291181010.0,yes,1,no,0.0,not_fan,6,high_consumption,1,han,no,0.0,,,no,0.0,male,30-44,"$0 - $24,999",graduate degree,pacific,1,-0.7142857142857143,Explorador casual,3
3291159863.0,yes,1,no,0.0,not_fan,4,medium_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,45-60,,bachelor degree,pacific,1,0.6363636363636364,Explorador casual,3
3291145258.0,yes,1,no,0.0,not_fan,2,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,18-29,,high school degree,pacific,1,2.0,Explorador casual,3
3291141478.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,female,> 60,"$150,000+",graduate degree,pacific,1,1.5714285714285714,Jedi fiel,1
3291139156.0,yes,1,yes,1.0,fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,45-60,,bachelor degree,west north central,1,1.1,Rebelde nostalgico,2
3291121359.0,yes,1,no,0.0,not_fan,2,low_consumption,1,greedo,yes,1.0,no,0.0,yes,1.0,male,45-60,"$25,000 - $49,999",bachelor degree,south atlantic,1,1.1428571428571428,Explorador casual,3
3291119656.0,yes,1,no,0.0,not_fan,6,high_consumption,1,han,no,0.0,,,no,0.0,male,30-44,"$25,000 - $49,999",high school degree,mountain,1,0.2857142857142857,Explorador casual,3
3291101925.0,yes,1,no,0.0,not_fan,6,high_consumption,1,han,yes,1.0,no,0.0,no,0.0,female,18-29,"$0 - $24,999",bachelor degree,mountain,1,0.4285714285714285,Explorador casual,3
3291094347.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,30-44,"$50,000 - $99,999",some college or associate degree,pacific,1,1.2142857142857142,Explorador casual,3
3291092094.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,han,no,0.0,,,no,0.0,female,45-60,"$25,000 - $49,999",high school degree,east north central,1,1.0714285714285714,Explorador casual,3
3291077381.0,yes,1,no,0.0,not_fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,male,45-60,"$150,000+",graduate degree,mountain,1,0.0,Explorador casual,3
3291075212.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,no,0.0,yes,1.0,male,30-44,"$100,000 - $149,999",some college or associate degree,east south central,1,1.3571428571428572,Jedi fiel,1
3291064417.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,30-44,"$25,000 - $49,999",some college or associate degree,pacific,1,,Territorio neutral,4
3291063226.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,no,0.0,female,18-29,"$150,000+",bachelor degree,pacific,1,0.8571428571428571,Jedi fiel,1
3291060156.0,yes,1,yes,1.0,fan,3,medium_consumption,1,greedo,no,0.0,,,no,0.0,female,30-44,"$0 - $24,999",bachelor degree,mountain,1,0.4285714285714285,Rebelde nostalgico,2
3291056296.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,no,0.0,female,18-29,"$25,000 - $49,999",some college or associate degree,west north central,1,1.7857142857142858,Jedi fiel,1
3291052728.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,no,0.0,yes,1.0,male,45-60,"$50,000 - $99,999",graduate degree,west south central,1,0.9285714285714286,Jedi fiel,1
3291051343.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,male,45-60,"$0 - $24,999",high school degree,middle atlantic,1,0.6428571428571429,Jedi fiel,1
3291045360.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,yes,1.0,male,45-60,,graduate degree,east south central,1,1.3571428571428572,Jedi fiel,1
3291043176.0,yes,1,no,0.0,not_fan,6,high_consumption,1,greedo,no,0.0,,,no,0.0,male,30-44,,some college or associate degree,pacific,1,0.7857142857142857,Explorador casual,3
3291042516.0,yes,1,no,0.0,not_fan,6,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,45-60,"$100,000 - $149,999",bachelor degree,pacific,1,1.7142857142857142,Explorador casual,3
3291037640.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3291034202.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,no,0.0,male,30-44,"$150,000+",bachelor degree,middle atlantic,1,1.1428571428571428,Jedi fiel,1
3291033668.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,18-29,"$0 - $24,999",some college or associate degree,east north central,1,,Territorio neutral,4
3291032418.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,han,no,0.0,,,no,0.0,female,45-60,"$50,000 - $99,999",high school degree,east north central,1,1.0,Explorador casual,3
3291029281.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,18-29,,graduate degree,middle atlantic,1,,Territorio neutral,4
3291028446.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,no,0.0,male,30-44,"$25,000 - $49,999",some college or associate degree,south atlantic,1,0.4285714285714285,Jedi fiel,1
3291024297.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,male,> 60,"$0 - $24,999",graduate degree,middle atlantic,1,0.4166666666666667,Jedi fiel,1
3291023456.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,female,18-29,"$50,000 - $99,999",some college or associate degree,west south central,1,1.2307692307692308,Jedi fiel,1
3291022655.0,yes,1,yes,1.0,fan,4,medium_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,> 60,"$50,000 - $99,999",some college or associate degree,south atlantic,1,1.1111111111111112,Rebelde nostalgico,2
3291022275.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,45-60,"$0 - $24,999",less than high school degree,east north central,1,,Territorio neutral,4
3291022013.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3291019033.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,yes,1.0,female,30-44,"$50,000 - $99,999",some college or associate degree,west south central,1,1.0,Jedi fiel,1
3291018581.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,45-60,,bachelor degree,east north central,1,,Territorio neutral,4
3291015347.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,"$0 - $24,999",bachelor degree,west north central,1,,Territorio neutral,4
3291014757.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,> 60,"$100,000 - $149,999",graduate degree,mountain,1,1.25,Jedi fiel,1
3291009055.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,"$50,000 - $99,999",some college or associate degree,east north central,1,,Territorio neutral,4
3291007877.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,male,45-60,"$100,000 - $149,999",bachelor degree,middle atlantic,1,1.8571428571428568,Jedi fiel,1
3291006540.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3291002672.0,yes,1,no,0.0,not_fan,2,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,45-60,"$150,000+",some college or associate degree,east north central,1,1.4,Explorador casual,3
3291001879.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,18-29,"$50,000 - $99,999",bachelor degree,west south central,1,,Territorio neutral,4
3290999912.0,yes,1,no,0.0,not_fan,2,low_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,45-60,"$0 - $24,999",bachelor degree,west south central,1,1.5555555555555556,Explorador casual,3
3290998457.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,30-44,"$100,000 - $149,999",bachelor degree,east north central,1,,Territorio neutral,4
3290996933.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,no,0.0,male,18-29,"$50,000 - $99,999",some college or associate degree,pacific,1,1.3571428571428572,Jedi fiel,1
3290994001.0,yes,1,no,0.0,not_fan,5,high_consumption,1,greedo,yes,1.0,no,0.0,no,0.0,male,18-29,"$0 - $24,999",high school degree,middle atlantic,1,1.2142857142857142,Explorador casual,3
3290992477.0,yes,1,yes,1.0,fan,5,high_consumption,1,han,no,0.0,,,yes,1.0,female,18-29,"$25,000 - $49,999",bachelor degree,east north central,1,1.0833333333333333,Jedi fiel,1
3290992371.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,30-44,"$25,000 - $49,999",bachelor degree,west south central,1,,Territorio neutral,4
3290987996.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,yes,1.0,no,0.0,yes,1.0,male,30-44,"$0 - $24,999",graduate degree,mountain,1,1.5384615384615383,Jedi fiel,1
3290984063.0,yes,1,no,0.0,not_fan,2,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,45-60,,some college or associate degree,south atlantic,1,1.1111111111111112,Explorador casual,3
3290980789.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3290977827.0,yes,1,no,0.0,not_fan,6,high_consumption,1,greedo,no,0.0,,,no,0.0,male,18-29,,some college or associate degree,pacific,1,2.0,Explorador casual,3
3290976539.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3290975724.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,male,> 60,"$50,000 - $99,999",high school degree,mountain,1,0.8571428571428571,Jedi fiel,1
3290973695.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,no,0.0,yes,1.0,female,18-29,,some college or associate degree,middle atlantic,1,0.5714285714285714,Jedi fiel,1
3290973177.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,30-44,"$25,000 - $49,999",bachelor degree,south atlantic,1,,Territorio neutral,4
3290973120.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,30-44,,some college or associate degree,east north central,1,,Territorio neutral,4
3290972257.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,male,30-44,"$100,000 - $149,999",graduate degree,pacific,1,1.6923076923076923,Jedi fiel,1
3290971794.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,yes,1.0,female,45-60,,graduate degree,east south central,1,1.0714285714285714,Jedi fiel,1
3290971358.0,yes,1,yes,1.0,fan,2,low_consumption,1,greedo,no,0.0,,,no,0.0,female,30-44,"$50,000 - $99,999",some college or associate degree,pacific,1,1.0,Rebelde nostalgico,2
3290965482.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,18-29,,graduate degree,middle atlantic,1,,Territorio neutral,4
3290961855.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,30-44,"$25,000 - $49,999",some college or associate degree,east north central,1,,Territorio neutral,4
3290961497.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,no,0.0,male,18-29,"$50,000 - $99,999",bachelor degree,east north central,1,0.6428571428571429,Jedi fiel,1
3290953060.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,"$50,000 - $99,999",graduate degree,west north central,1,,Territorio neutral,4
3290949606.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3290948002.0,yes,1,no,0.0,not_fan,2,low_consumption,1,i don't understand this question,yes,1.0,no,0.0,no,0.0,female,> 60,"$0 - $24,999",graduate degree,south atlantic,1,1.875,Explorador casual,3
3290947136.0,yes,1,no,0.0,not_fan,6,high_consumption,1,greedo,no,0.0,,,yes,1.0,female,45-60,"$25,000 - $49,999",some college or associate degree,west north central,1,1.2142857142857142,Explorador casual,3
3290947011.0,yes,1,no,0.0,not_fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,male,18-29,"$100,000 - $149,999",high school degree,middle atlantic,1,1.0,Explorador casual,3
3290946211.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,30-44,,graduate degree,east north central,1,,Territorio neutral,4
3290944858.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,yes,1.0,male,30-44,"$100,000 - $149,999",some college or associate degree,pacific,1,1.5714285714285714,Jedi fiel,1
3290944288.0,yes,1,yes,1.0,fan,5,high_consumption,1,greedo,yes,1.0,no,0.0,no,0.0,male,45-60,,bachelor degree,west north central,1,1.2307692307692308,Jedi fiel,1
3290941824.0,yes,1,yes,1.0,fan,5,high_consumption,1,greedo,no,0.0,,,no,0.0,,,,,,0,1.6666666666666667,Jedi fiel,1
3290939696.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3290934328.0,yes,1,no,0.0,not_fan,2,low_consumption,1,han,no,0.0,,,no,0.0,male,45-60,"$50,000 - $99,999",bachelor degree,east north central,1,1.0714285714285714,Explorador casual,3
3290929229.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,yes,1.0,male,30-44,"$50,000 - $99,999",graduate degree,pacific,1,0.7142857142857143,Jedi fiel,1
3290927126.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,45-60,,some college or associate degree,west south central,1,,Territorio neutral,4
3290926407.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,> 60,"$50,000 - $99,999",bachelor degree,west south central,1,,Territorio neutral,4
3290922858.0,yes,1,no,0.0,not_fan,6,high_consumption,1,i don't understand this question,yes,1.0,no,0.0,no,0.0,male,> 60,"$50,000 - $99,999",high school degree,middle atlantic,1,1.1428571428571428,Explorador casual,3
3290920752.0,yes,1,no,0.0,not_fan,1,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,> 60,"$0 - $24,999",some college or associate degree,pacific,1,0.0,Territorio neutral,4
3290919823.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,female,30-44,,graduate degree,west south central,1,0.8571428571428571,Jedi fiel,1
3290919419.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,male,45-60,,bachelor degree,west south central,1,1.0714285714285714,Jedi fiel,1
3290917153.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,no,0.0,male,30-44,"$150,000+",graduate degree,east north central,1,0.4285714285714285,Jedi fiel,1
3290917131.0,yes,1,yes,1.0,fan,6,high_consumption,1,,,,,,,,,,,,,0,0.9230769230769232,Jedi fiel,1
3290916554.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,female,18-29,,some college or associate degree,mountain,1,1.0714285714285714,Jedi fiel,1
3290915885.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,male,45-60,,some college or associate degree,pacific,1,1.4285714285714286,Jedi fiel,1
3290912485.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3290912014.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,han,no,0.0,,,no,0.0,female,45-60,"$50,000 - $99,999",some college or associate degree,east north central,1,1.2,Explorador casual,3
3290910069.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,male,45-60,,some college or associate degree,new england,1,0.6153846153846154,Jedi fiel,1
3290906086.0,yes,1,yes,1.0,fan,5,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,45-60,,graduate degree,east north central,1,0.7142857142857143,Jedi fiel,1
3290906022.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,45-60,"$100,000 - $149,999",some college or associate degree,mountain,1,0.6666666666666666,Explorador casual,3
3290903423.0,yes,1,no,0.0,not_fan,2,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,45-60,"$50,000 - $99,999",graduate degree,mountain,1,0.9090909090909092,Explorador casual,3
3290902880.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,no,0.0,female,45-60,"$150,000+",graduate degree,south atlantic,1,1.2857142857142858,Jedi fiel,1
3290901027.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,male,45-60,"$0 - $24,999",graduate degree,east north central,1,0.4615384615384615,Jedi fiel,1
3290896982.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3290893301.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,> 60,"$150,000+",bachelor degree,east north central,1,,Territorio neutral,4
3290889443.0,yes,1,no,0.0,not_fan,2,low_consumption,1,han,no,0.0,,,no,0.0,female,18-29,"$50,000 - $99,999",bachelor degree,east north central,1,0.9285714285714286,Explorador casual,3
3290888715.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3290888303.0,yes,1,yes,1.0,fan,5,high_consumption,1,han,no,0.0,,,yes,1.0,male,18-29,,high school degree,east north central,1,0.6428571428571429,Jedi fiel,1
3290888102.0,yes,1,no,0.0,not_fan,2,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,45-60,"$25,000 - $49,999",graduate degree,mountain,1,1.375,Explorador casual,3
3290888079.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,> 60,,some college or associate degree,middle atlantic,1,1.0714285714285714,Jedi fiel,1
3290884427.0,yes,1,yes,1.0,fan,5,high_consumption,1,greedo,yes,1.0,no,0.0,yes,1.0,male,45-60,,bachelor degree,pacific,1,1.2142857142857142,Jedi fiel,1
3290881566.0,yes,1,yes,1.0,fan,5,high_consumption,1,han,no,0.0,,,no,0.0,female,> 60,"$100,000 - $149,999",graduate degree,pacific,1,0.7692307692307693,Jedi fiel,1
3290879019.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,female,45-60,"$25,000 - $49,999",graduate degree,east south central,1,0.9285714285714286,Jedi fiel,1
3290878766.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,male,45-60,"$150,000+",bachelor degree,south atlantic,1,1.1538461538461535,Jedi fiel,1
3290874545.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,45-60,,,,1,,Territorio neutral,4
3290873342.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,no,0.0,male,30-44,"$50,000 - $99,999",bachelor degree,middle atlantic,1,0.5714285714285714,Jedi fiel,1
3290871307.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,male,45-60,"$100,000 - $149,999",graduate degree,pacific,1,0.8571428571428571,Jedi fiel,1
3290869696.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,45-60,"$50,000 - $99,999",bachelor degree,east north central,1,,Territorio neutral,4
3290863729.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,female,18-29,"$100,000 - $149,999",some college or associate degree,east north central,1,0.8571428571428571,Jedi fiel,1
3290863193.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,no,0.0,yes,1.0,male,45-60,,bachelor degree,south atlantic,1,1.5,Jedi fiel,1
